Time Frequency Delay Bandwidth Retrans Pings SelfSNR SelfNoise SelfTXpower OtherSNR OtherNoise OtherTXpower MemFree Cached Active SUnreclaim
1332559327 5.68 67 3.9989 72 5 3260 -8700 16 3500 -8800 16 106880 6240 6888 4504
1332559393 5.745 0 3.9723 66 5 3260 -8500 16 4700 -8600 16 106860 6240 6888 4528
1332559460 5.785 0 3.9714 56 5 2860 -8600 16 4260 -8700 16 106920 6240 6888 4468
1332559526 5.825 0 3.9841 56 5 2480 -8600 16 4100 -8600 16 106888 6240 6888 4504
1332559592 5.2 0 4.0017 55 5 3560 -9500 16 4700 -9600 16 106896 6240 6888 4492
1332559719 5.26 60 3.9960 62 5 3380 -9400 16 3380 -9400 16 106924 6240 6888 4460
1332559853 5.3 60 3.6256 76 5 3200 -9400 16 3220 -9400 16 106936 6240 6888 4452
1332559980 5.5 60 3.9891 64 5 800 -9100 16 3560 -9000 16 106920 6240 6888 4476
1332560107 5.6 61 4.0085 60 5 2160 -9100 16 2120 -9000 16 106952 6240 6888 4436
1332560233 5.68 60 4.0195 64 5 3240 -8800 16 3440 -8800 16 106908 6240 6888 4480
1332560320 5.745 0 3.9425 78 5 3500 -8600 16 4840 -8600 16 107004 6240 6888 4392
1332560387 5.785 1 3.9776 74 5 3220 -8700 16 4500 -8700 16 106880 6244 6888 4504
1332560460 5.825 0 3.6252 69 5 2480 -8700 16 4080 -8700 16 106848 6244 6888 4536
1332560528 5.2 0 3.9678 71 5 3220 -9500 16 4460 -9500 16 106808 6244 6888 4576
1332560655 5.26 61 3.9809 71 5 3360 -9400 16 3400 -9400 16 106804 6244 6888 4580
1332560782 5.3 60 4.0170 76 5 3320 -9400 16 3360 -9400 16 106884 6244 6888 4500
1332560908 5.5 60 3.9723 76 5 680 -9060 16 3560 -9000 16 106792 6244 6888 4584
1332561042 5.6 61 3.6509 73 5 2460 -9100 16 2520 -9000 16 106876 6244 6888 4512
1332561169 5.68 60 3.9647 74 5 3080 -8900 16 3100 -8800 16 106812 6244 6888 4580
1332561255 5.745 0 3.9970 60 5 1140 -8700 16 4780 -8600 16 106856 6244 6888 4520
1332561322 5.785 1 3.9717 76 5 3560 -8700 16 5040 -8600 16 106828 6244 6888 4560
1332561389 5.825 0 3.9692 56 5 3280 -8700 16 4940 -8600 16 106852 6244 6888 4528
1332561455 5.2 0 3.9872 62 5 2880 -9500 16 4600 -9600 16 106896 6244 6888 4492
1332561581 5.26 60 4.0090 64 5 3040 -9400 16 3020 -9400 16 106924 6244 6888 4460
1332561714 5.3 66 3.9953 73 5 3300 -9400 16 3380 -9400 16 106948 6244 6888 4432
1332561841 5.5 60 3.9912 75 5 3400 -9000 16 3420 -9000 16 106940 6244 6888 4448
1332561969 5.6 61 4.0322 58 5 3040 -9100 16 2960 -9000 16 106760 6244 6972 4464
1332562098 5.68 61 3.9855 62 5 2220 -8800 16 2800 -8800 16 106940 6244 6888 4448
1332562164 5.745 0 3.9877 60 5 3300 -8700 16 4700 -8600 16 106896 6244 6888 4484
1332562237 5.785 0 3.6312 60 5 3560 -8700 16 4600 -8600 16 106940 6244 6888 4440
1332562307 5.825 0 4.0163 72 5 3480 -8700 16 4600 -8600 16 107120 6244 6888 4292
1332562377 5.2 0 4.0195 58 5 3400 -9600 16 4480 -9600 16 106956 6244 6888 4432
1332562504 5.26 61 4.0120 58 5 2380 -9300 16 2340 -9400 16 106952 6244 6888 4432
1332562631 5.3 60 3.9906 77 5 2940 -9300 16 3000 -9400 16 106956 6244 6888 4432
1332562759 5.5 61 4.0125 62 5 2780 -8900 16 2840 -9000 16 106936 6244 6888 4456
1332562892 5.6 66 4.0330 67 5 3160 -9000 16 3040 -8900 16 106928 6244 6888 4456
1332563018 5.68 60 3.9716 60 5 3100 -8700 16 3200 -8800 16 106888 6244 6888 4500
1332563085 5.745 0 3.9950 60 5 2200 -8500 16 4080 -8600 16 106892 6244 6888 4488
1332563152 5.785 0 3.9923 70 5 3140 -8600 16 4760 -8700 16 106836 6244 6888 4536
1332563220 5.825 0 2.8832 123 5 3420 -8600 16 4900 -8600 16 106980 6244 6888 4404
1332563286 5.2 0 4.0188 56 5 3900 -9600 16 5100 -9600 16 106924 6244 6888 4468
1332563419 5.26 60 3.6488 60 5 4200 -9300 16 3020 -9400 16 106928 6244 6888 4452
1332563546 5.3 61 4.0001 68 5 3700 -9300 16 1880 -9400 16 106908 6244 6888 4476
1332563672 5.5 60 4.0063 62 5 4440 -8900 16 3340 -9000 16 106960 6244 6888 4420
1332563799 5.6 60 4.0201 56 5 2760 -9000 16 2580 -8900 16 106928 6244 6888 4452
1332563926 5.68 60 3.9879 62 5 3300 -8700 16 3580 -8800 16 106936 6244 6888 4452
1332563992 5.745 0 3.9978 66 5 3220 -8600 16 4700 -8600 16 106912 6244 6888 4460
1332564066 5.785 0 3.5962 69 5 2320 -8600 16 4060 -8600 16 106652 6244 6972 4516
1332564133 5.825 0 2.8533 74 5 2760 -8600 16 4140 -8600 16 106896 6244 6888 4488
1332564200 5.2 0 3.9677 62 5 3920 -9600 16 4800 -9600 16 106876 6244 6888 4508
1332564326 5.26 60 4.0239 58 5 3280 -9300 16 3320 -9400 16 106920 6244 6888 4464
1332564453 5.3 60 3.9972 62 5 3180 -9300 16 3240 -9400 16 106908 6244 6888 4472
1332564580 5.5 61 3.9626 62 5 3600 -9000 16 3540 -9000 16 106936 6244 6888 4444
1332564713 5.6 66 3.9575 65 5 2020 -9000 16 1980 -9000 16 106864 6244 6888 4520
1332564839 5.68 60 3.9889 62 5 3260 -8700 16 3400 -8800 16 106892 6244 6888 4488
1332564906 5.745 0 4.0016 62 5 3580 -8600 16 4760 -8600 16 106876 6244 6888 4512
1332564974 5.785 0 3.8755 61 5 3380 -8600 16 4980 -8700 16 106572 6244 6948 4608
1332565042 5.825 0 2.9295 118 5 2420 -8600 16 4480 -8600 16 106852 6244 6888 4532
1332565108 5.2 0 4.0073 65 5 3660 -9600 16 5020 -9600 16 106848 6244 6888 4536
1332565241 5.26 60 3.2308 34 5 3380 -9300 16 3360 -9400 16 106956 6244 6888 4428
1332565368 5.3 60 3.9717 73 5 3240 -9300 16 3280 -9400 16 106848 6244 6888 4532
1332565494 5.5 60 3.9677 54 5 3460 -8900 16 3540 -9000 16 106908 6244 6888 4476
1332565621 5.6 60 3.9922 60 5 2020 -9000 16 2000 -9000 16 106948 6248 6888 4432
1332565748 5.68 60 3.9827 58 5 3200 -8700 16 3420 -8800 16 106940 6248 6888 4440
1332565814 5.745 0 3.9783 64 5 3500 -8500 16 4700 -8600 16 106716 6248 7036 4480
1332565882 5.785 0 3.7419 61 5 3340 -8600 16 4560 -8700 16 106632 6248 7036 4552
1332565948 5.825 0 3.0030 177 5 2980 -8600 16 4200 -8700 16 106644 6248 7036 4548
1332566014 5.2 0 3.5003 36 5 3200 -9600 16 4420 -9600 16 106628 6248 7036 4564
1332566142 5.26 60 3.0551 19 5 3020 -9300 16 3000 -9300 16 106640 6248 7036 4544
1332566270 5.3 60 3.9750 56 5 3360 -9300 16 3420 -9300 16 106696 6248 7036 4484
1332566396 5.5 60 3.9874 56 5 3380 -8900 16 3460 -8900 16 106712 6248 7036 4464
1332566535 5.6 72 3.8776 65 5 2960 -9000 16 2860 -8800 16 106912 6248 6920 4468
1332566662 5.68 60 3.9861 58 5 2140 -8700 16 2380 -8700 16 106924 6248 6920 4452
1332566729 5.745 0 3.9394 62 5 3340 -8600 16 4600 -8500 16 106892 6248 6920 4484
1332566795 5.785 0 3.8206 54 5 3540 -8600 16 5020 -8500 16 106880 6248 6920 4500
1332566864 5.825 0 3.5788 181 5 3620 -8600 16 5100 -8500 16 106852 6248 6920 4520
1332566930 5.2 1 3.4924 37 5 3160 -9500 16 4880 -9600 16 106844 6248 6920 4536
1332567065 5.26 61 3.4861 54 5 2560 -9400 16 2540 -9400 16 106908 6248 6920 4476
1332567193 5.3 61 3.9813 68 5 3180 -9400 16 3220 -9400 16 106876 6248 6920 4512
1332567320 5.5 61 3.9860 54 5 2940 -9000 16 3020 -9000 16 106876 6248 6920 4504
1332567447 5.6 60 3.9984 54 5 620 -9100 16 3020 -8900 16 106924 6248 6920 4460
1332567574 5.68 61 3.9385 66 5 3000 -8800 16 3180 -8800 16 106888 6248 6920 4500
1332567648 5.745 0 3.6123 64 5 2580 -8700 16 4280 -8600 16 106856 6248 6920 4532
1332567721 5.785 0 2.7943 70 5 3220 -8700 16 4500 -8700 16 106900 6248 6920 4476
1332567787 5.825 0 3.9838 56 5 3540 -8700 16 4620 -8600 16 106924 6248 6920 4460
1332567854 5.2 0 3.9779 59 5 3440 -9600 16 4500 -9600 16 106908 6248 6920 4476
1332567983 5.26 61 3.5268 33 5 2120 -9300 16 2080 -9400 16 106692 6248 7004 4464
1332568111 5.3 61 3.0401 11 5 2880 -9300 16 2980 -9400 16 106940 6248 6920 4436
1332568243 5.5 60 3.3291 42 5 2660 -8900 16 2760 -9000 16 106988 6248 6920 4388
1332568370 5.6 60 3.4641 38 5 3140 -9000 16 3080 -9000 16 106924 6248 6920 4456
1332568497 5.68 60 3.4476 35 5 3240 -8700 16 3420 -8800 16 106956 6248 6920 4420
1332568565 5.745 0 3.4853 36 5 2400 -8500 16 4220 -8600 16 106908 6248 6920 4468
1332568632 5.785 0 2.7147 71 5 2840 -8600 16 4140 -8600 16 106856 6248 6920 4480
1332568698 5.825 0 3.9188 65 5 3340 -8600 16 4520 -8600 16 106876 6248 6920 4468
1332568765 5.2 0 3.5567 48 5 3740 -9600 16 4700 -9600 16 106900 6248 6920 4452
1332568898 5.26 67 3.1372 15 5 2560 -9300 16 2560 -9400 16 106864 6248 6920 4472
1332569026 5.3 61 3.7173 57 5 2560 -9300 16 2580 -9400 16 106880 6248 6920 4492
1332569154 5.5 60 3.5672 37 5 2740 -8900 16 2880 -9000 16 106896 6248 6920 4440
1332569281 5.6 60 3.3317 30 5 3020 -9000 16 2880 -8900 16 106856 6248 6920 4496
1332569413 5.68 61 2.6998 10 5 3180 -8700 16 3400 -8800 16 106952 6248 6920 4396
1332569481 5.745 0 3.4855 26 5 2480 -8600 16 4340 -8600 16 106672 6248 7016 4468
1332569562 5.785 0 2.5036 66 5 2740 -8600 16 4540 -8700 16 106780 6248 6920 4572
1332569629 5.825 0 3.9546 61 5 3340 -8600 16 4960 -8600 16 106828 6248 6920 4516
1332569695 5.2 0 3.6193 44 5 3780 -9600 16 5120 -9600 16 106848 6248 6920 4496
1332569823 5.26 62 2.9090 13 5 2600 -9300 16 2620 -9400 16 106848 6248 6920 4496
1332569950 5.3 61 2.7776 7 5 2560 -9300 16 2600 -9400 16 106904 6248 6920 4440
1332570084 5.5 67 3.0345 13 5 2700 -8900 16 2780 -9000 16 106596 6248 7004 4528
1332570212 5.6 60 2.8208 6 5 2940 -9000 16 2860 -8900 16 106828 6248 6920 4512
1332570320 5.745 0 2.5883 16 5 3120 -8600 16 4500 -8500 16 106880 6248 6920 4460
1332570387 5.785 0 2.7489 17 5 2380 -8600 16 4480 -8700 16 106488 6248 7004 4496
1332570455 5.825 0 2.2271 125 5 3200 -8500 16 4900 -8600 16 106832 6248 6920 4504
1332570523 5.2 0 2.8070 3 5 3720 -9600 16 5100 -9600 16 106824 6248 6920 4520
1332570658 5.26 61 2.4034 6 5 2600 -9400 16 2620 -9400 16 106916 6248 6920 4428
1332570787 5.3 61 2.7674 23 5 2440 -9400 16 2600 -9400 16 106804 6252 6920 4528
1332570918 5.5 60 2.6453 9 5 2720 -9000 16 2800 -9000 16 106920 6252 6920 4416
1332571044 5.6 60 2.9943 1 5 3100 -9100 16 3040 -9000 16 106936 6252 6920 4404
1332571141 5.745 0 2.7193 3 5 2860 -8700 16 4380 -8700 16 106844 6252 6920 4492
1332571214 5.785 0 2.3289 9 5 2880 -8700 16 4760 -8700 16 106844 6252 6920 4496
1332571281 5.825 0 3.0599 5 5 3360 -8700 16 5100 -8700 16 106824 6252 6920 4516
1332571349 5.2 0 2.8621 20 5 3780 -9600 16 5200 -9500 16 106720 6252 6920 4616
1332571476 5.26 61 2.4109 3 5 2720 -9300 16 2800 -9500 16 106836 6252 6920 4512
1332571603 5.3 60 2.5751 0 5 2280 -9300 16 2280 -9400 16 106852 6252 6920 4484
1332571730 5.5 61 2.4782 5 5 2800 -8900 16 2900 -9000 16 106872 6252 6920 4464
1332571866 5.745 0 2.1605 6 5 2920 -8600 16 4460 -8600 16 106832 6252 6920 4508
1332571934 5.785 0 2.3830 5 5 2900 -8600 16 4700 -8700 16 106800 6252 6920 4540
1332572001 5.825 0 2.7674 7 5 580 -8600 16 4960 -8600 16 106824 6252 6920 4524
1332572068 5.2 0 2.7681 2 5 3800 -9500 16 5160 -9600 16 106808 6252 6920 4532
1332572198 5.26 60 2.2434 8 5 2600 -9400 16 2640 -9400 16 106820 6252 7004 4380
1332572330 5.3 61 2.8203 5 5 2660 -9400 16 2740 -9400 16 106860 6252 6920 4476
1332572464 5.5 60 2.1150 7 5 2760 -9020 16 2740 -9000 16 106872 6252 6920 4464
1332572629 5.68 60 2.6277 15 5 3180 -8800 16 3220 -8600 16 106840 6252 6920 4504
1332572696 5.745 0 2.4062 4 5 2300 -8700 16 4340 -8600 16 106856 6252 6920 4488
1332572784 5.785 0 2.4122 5 5 3180 -8700 16 4440 -8700 16 106628 6252 7004 4488
1332572853 5.825 0 2.8688 3 5 3440 -8700 16 4580 -8600 16 106804 6252 6920 4528
1332572919 5.2 0 2.7396 3 5 3800 -9600 16 4620 -9600 16 106844 6252 6920 4496
