1329959160 70
1329979680 520
1330003560 90
1330023540 490
1330047660 80
1330068000 510
1330091880 100
1330111620 490
1330135980 90
1330156200 500
1330180140 120
1330199640 480
1330224060 120
1330243800 480
1330268340 140
1330287720 460
