1330375920 440
1330400460 180
1330420740 420
1330445340 190
1330464360 420
1330489020 210
1330509240 390
1330534680 210
1330553160 390
1330578540 230
1330598460 360
1330624860 230
1330642860 360
1330669740 250
1330695480 340
1330715520 230
1330738140 340
1330762080 240
1330787580 360
1330806540 210
1330830720 370
1330855440 210
1330876740 390
1330896960 180
1330920000 410
1330944420 170
1330965420 420
1330986480 140
1331008800 440
